0.1, 3.4442, 0.9282, -3.8574, -0.172565
0.088, 3.4518, 0.9862, -3.8695, -0.1730218
0.073, 3.4573, 0.9879, -3.8778, -0.1732417
0.087, 3.4631, 1.001, -3.8892, -0.1734883
0.086, 3.4691, 1.0155, -3.8947, -0.1738038
0.091, 3.4772, 1.0439, -3.9009, -0.1743051
0.095, 3.4839, 1.1094, -3.9088, -0.1745476
0.096, 3.4901, 1.0876, -3.9213, -0.1748279
0.088, 3.4985, 1.1527, -3.9274, -0.1754023
0.085, 3.5074, 1.1828, -3.9344, -0.1758935
0.096, 3.5144, 1.2153, -3.9487, -0.1760846
0.084, 3.5238, 1.2305, -3.961, -0.1767495
0.084, 3.5316, 1.3072, -3.9658, -0.1770443
0.095, 3.5392, 1.332, -3.9824, -0.17736
0.084, 3.5484, 1.3587, -3.9898, -0.1779676
0.096, 3.5559, 1.3712, -3.9977, -0.1781856
0.088, 3.5651, 1.3667, -4.0129, -0.1787777
0.084, 3.5727, 1.3907, -4.0183, -0.1790874
0.089, 3.582, 1.3986, -4.0331, -0.1796225
0.075, 3.5899, 1.4517, -4.0409, -0.1800217
0.084, 3.5983, 1.5275, -4.0542, -0.180415
0.085, 3.6069, 1.5898, -4.0642, -0.1808509
0.099, 3.6157, 1.6411, -4.074, -0.1812294
0.076, 3.6269, 1.6842, -4.0849, -0.1820818
0.101, 3.6357, 1.7361, -4.0944, -0.1822206
0.096, 3.6477, 1.838, -4.1157, -0.18301
0.076, 3.6598, 1.8908, -4.1192, -0.1837861
0.087, 3.67, 1.9998, -4.1389, -0.1840862
0.092, 3.6808, 2.0913, -4.1583, -0.184627
0.085, 3.6948, 2.2136, -4.1658, -0.1855635
0.104, 3.7061, 2.2965, -4.1793, -0.1858483
0.084, 3.7211, 2.4335, -4.2028, -0.1869479
0.087, 3.7335, 2.5456, -4.2099, -0.1873876
0.089, 3.7496, 2.6868, -4.2374, -0.1883845
0.111, 3.7662, 2.848, -4.2484, -0.1890577
0.084, 3.783, 3.0086, -4.2733, -0.19015
0.096, 3.7968, 3.1392, -4.2901, -0.1905588
0.084, 3.8145, 3.3089, -4.3174, -0.1917786
0.084, 3.829, 3.458, -4.3276, -0.1923131
0.089, 3.8438, 3.6178, -4.3581, -0.1930215
0.08, 3.8589, 3.7876, -4.3715, -0.1938888
